Model;Link;Price usd($);Price UAH;City
Hyundai H 350 груз. 20182.5L CRDi MT (170 л.с.) ККБ;https://auto.ria.com/newauto/auto-hyundai-h-350-gruz-1862980.html;35 085 $;948 981 грн;Николаев
Hyundai Tucson 2021Top 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1860832.html;45 885 $;1 241 100 грн;Херсон
Hyundai Tucson 2021Top 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863219.html;36 879 $;997 500 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862762.html;29 100 $;787 100 грн;Днепр (Днепропетровск)
Hyundai Santa FE 2021Top 2.2 CRDi 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1855397.html;56 111 $;1 517 700 грн;Полтава
Hyundai Kona 2020Elegance 1.6 Turbo-GDi DCT (177 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1843124.html;24 519 $;663 200 грн;Ровно
Hyundai Tucson 2021Top Panorama 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863855.html;37 818 $;1 022 900 грн;Полтава
Hyundai Palisade 2020Premium 2.2 VGT CRDi AT (200 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1852844.html;60 995 $;1 649 800 грн;Одесса
Hyundai Tucson 2021Top 1.6 CRDi 7DCT (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1860837.html;40 539 $;1 096 500 грн;Херсон
Hyundai Venue 2021Dynamic 1.6 MPi MT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1864231.html;21 125 $;571 400 грн;Тернополь
Hyundai Santa FE 2021Top 2.2 CRDi Smartstream 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1861808.html;56 311 $;1 523 100 грн;Херсон
Hyundai Venue 2021Dynamic 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1864232.html;22 168 $;599 600 грн;Тернополь
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862622.html;27 244 $;736 900 грн;Полтава
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1860844.html;22 135 $;598 700 грн;Херсон
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1860859.html;30 864 $;834 800 грн;Херсон
Hyundai Venue 2021Elegance 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1864234.html;23 366 $;632 000 грн;Тернополь
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1855029.html;27 244 $;736 900 грн;Днепр (Днепропетровск)
Hyundai i30 2020Premium 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1848531.html;24 959 $;675 100 грн;Полтава
Hyundai Tucson 2021Dynamic 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863748.html;34 583 $;935 400 грн;Полтава
Hyundai i10 2021Comfort 1.2 MPi АMT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1864179.html;15 602 $;422 000 грн;Тернополь
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1858909.html;33 655 $;910 300 грн;Ровно
Hyundai Elantra 2020Style 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1853590.html;25 203 $;681 700 грн;Ровно
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863749.html;33 655 $;910 300 грн;Полтава
Hyundai i10 2021Active Plus 1.2 MPi MT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1864178.html;14 474 $;391 500 грн;Тернополь
Hyundai i10 2021Style 1.2 MPi АMT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1864180.html;17 077 $;461 900 грн;Тернополь
Hyundai i10 2021Active 1.0 MPi MT (67 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1864175.html;13 613 $;368 200 грн;Тернополь
Hyundai Venue 2021Express 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1864230.html;20 449 $;553 100 грн;Тернополь
Hyundai i10 2021Active Plus 1.0 MPi MT (67 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1864176.html;14 138 $;382 400 грн;Тернополь
Hyundai Venue 2021Elegance 1.6 MPi MT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1864233.html;22 312 $;603 500 грн;Тернополь
Hyundai Tucson 2021Top 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863175.html;36 879 $;997 500 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1854948.html;26 057 $;704 800 грн;Полтава
Hyundai H 350 пасс. 20202.5L CRDi MT (170 л.с.) Long;https://auto.ria.com/newauto/auto-hyundai-h-350-pass-1848704.html;49 874 $;1 349 000 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1863197.html;29 100 $;787 100 грн;Полтава
Hyundai Elantra 2021Comfort 1.6 MPi MT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1852729.html;22 061 $;596 700 грн;Полтава
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862010.html;39 984 $;1 081 500 грн;Полтава
Hyundai Santa FE 2021Top SE 2.2 CRDi 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1855394.html;58 607 $;1 585 200 грн;Полтава
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862814.html;27 244 $;736 900 грн;Полтава
Hyundai HD 78 20204.0 MT (149 л.с.);https://auto.ria.com/newauto/auto-hyundai-hd-78-1862696.html;39 950 $;1 080 568 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862294.html;26 057 $;704 800 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863194.html;30 864 $;834 800 грн;Полтава
Hyundai Kona 2021N-Line Elegance 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1857241.html;29 540 $;799 000 грн;Полтава
Hyundai Palisade 2021Premium 3.8 GDI AT (295 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1858839.html;60 348 $;1 632 300 грн;Днепр (Днепропетровск)
Hyundai H1 пасс. 2020Business   2.5 CRDi МТ (136 л.с.) (8s);https://auto.ria.com/newauto/auto-hyundai-h1-pass-1857069.html;37 360 $;1 010 500 грн;Тернополь
Hyundai Santa FE 2020Prestige Brown 2.2 CRDi AT (200 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1836256.html;49 697 $;1 344 200 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1858714.html;30 864 $;834 800 грн;Полтава
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863901.html;20 120 $;544 200 грн;Днепр (Днепропетровск)
Hyundai i30 2021Classic 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863900.html;20 120 $;20 120 $;Днепр (Днепропетровск)
Hyundai Venue 2020Elegance 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1854400.html;22 752 $;615 400 грн;Одесса
Hyundai Ioniq 5 2021Top Plus 73 kWh Long Range (306  л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-ioniq-5-1863411.html;64 127 $;1 734 500 грн;Полтава
Hyundai i30 2020Comfort 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1852158.html;18 593 $;502 900 грн;Одесса
Hyundai Accent 2021Comfort 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1850796.html;17 351 $;469 300 грн;Одесса
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1848093.html;20 120 $;544 200 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Dynamic 1.6 CRDi 7DCT (136 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1858323.html;32 834 $;888 100 грн;Полтава
Hyundai H 350 груз. 20182.5L CRDi MT (170 л.с.) ККБ;https://auto.ria.com/newauto/auto-hyundai-h-350-gruz-1856501.html;35 085 $;948 981 грн;Тернополь
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1857631.html;33 655 $;910 300 грн;Днепр (Днепропетровск)
Hyundai Kona 2021Elegance 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1858186.html;28 035 $;758 300 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1861972.html;26 057 $;704 800 грн;Днепр (Днепропетровск)
Hyundai Accent 2021Active 1.4 DOHC AT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1850106.html;16 434 $;444 500 грн;Днепр (Днепропетровск)
Hyundai i30 2021Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1855497.html;22 135 $;598 700 грн;Полтава
Hyundai Venue 2021Express 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1860851.html;20 449 $;553 100 грн;Херсон
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1860503.html;39 984 $;1 081 500 грн;Днепр (Днепропетровск)
Hyundai Venue 2021Dynamic 1.6 MPi AT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1862775.html;22 168 $;599 600 грн;Полтава
Hyundai i10 2021Style 1.2 MPi АMT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1858419.html;17 077 $;461 900 грн;Полтава
Hyundai Elantra 2021Style 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1856571.html;26 117 $;706 400 грн;Тернополь
Hyundai Kona 2021Dynamic 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1860644.html;26 952 $;729 000 грн;Полтава
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1862117.html;41 737 $;1 128 900 грн;Тернополь
Hyundai Kona 2021Dynamic 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1857016.html;26 952 $;729 000 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1856758.html;29 100 $;787 100 грн;Днепр (Днепропетровск)
Hyundai Ioniq 5 2021Elegance 58 kWh Standard Range (170 л.с.);https://auto.ria.com/newauto/auto-hyundai-ioniq-5-1863412.html;49 860 $;1 348 600 грн;Полтава
Hyundai Tucson 2021Top Panorama 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1856289.html;41 478 $;1 121 900 грн;Полтава
Hyundai H 350 пасс. 20212.5L CRDi MT (170 л.с.) Long;https://auto.ria.com/newauto/auto-hyundai-h-350-pass-1855417.html;51 353 $;1 389 000 грн;Полтава
Hyundai Elantra 2021Style 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1860852.html;26 117 $;706 400 грн;Херсон
Hyundai Tucson 2021Elegance Teal 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1860543.html;40 143 $;1 085 800 грн;Днепр (Днепропетровск)
Hyundai Palisade 2021Executive 3.8 GDI AT (295 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1860864.html;54 718 $;1 480 000 грн;Херсон
Hyundai H1 пасс. 2021Business   2.5 CRDi АТ (170 л.с.) (8s);https://auto.ria.com/newauto/auto-hyundai-h1-pass-1857628.html;40 539 $;1 096 500 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1857630.html;29 100 $;787 100 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Top Teal 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863413.html;40 698 $;1 100 800 грн;Полтава
Hyundai Santa FE 2021Top Panorama 2.2 CRDi Smartstream 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1863409.html;57 501 $;1 555 300 грн;Полтава
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862858.html;26 057 $;704 800 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1861729.html;33 655 $;910 300 грн;Полтава
Hyundai Tucson 2021Elegance Teal 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1860484.html;41 896 $;1 133 200 грн;Полтава
Hyundai Tucson 2021Top Panorama 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1860643.html;46 824 $;1 266 500 грн;Полтава
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1861990.html;26 057 $;704 800 грн;Полтава
Hyundai i30 2021Classic 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1858888.html;18 807 $;508 700 грн;Тернополь
Hyundai Tucson 2021Top 1.6 CRDi 7DCT (136 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1856206.html;40 539 $;1 096 500 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1858188.html;30 864 $;834 800 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1858974.html;29 100 $;787 100 грн;Полтава
Hyundai Tucson 2021Top 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1856205.html;36 879 $;997 500 грн;Днепр (Днепропетровск)
Hyundai Santa FE 2021Top 2.2 CRDi 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1858185.html;56 111 $;1 517 700 грн;Днепр (Днепропетровск)
Hyundai Santa FE 2021Elegance 2.2 CRDi 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1844041.html;49 401 $;1 336 200 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1862295.html;27 244 $;736 900 грн;Полтава
Hyundai H 350 груз. 2018Individual 2.5L CRDi MT (170 л.с.) ККБ;https://auto.ria.com/newauto/auto-hyundai-h-350-gruz-1816499.html;35 085 $;948 981 грн;Одесса
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1863198.html;27 244 $;736 900 грн;Полтава
Hyundai i10 2021Style 1.2 MPi АMT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1858544.html;17 077 $;461 900 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1858187.html;29 100 $;787 100 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Express 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1861989.html;27 244 $;736 900 грн;Полтава
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1863199.html;26 057 $;704 800 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863195.html;30 864 $;834 800 грн;Полтава
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1854951.html;29 100 $;787 100 грн;Полтава
Hyundai i10 2021Style 1.2 MPi АMT (84 л.с.);https://auto.ria.com/newauto/auto-hyundai-i10-1857051.html;17 077 $;461 900 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Top 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1857056.html;36 879 $;997 500 грн;Днепр (Днепропетровск)
Hyundai Tucson 2021Elegance 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1863976.html;41 737 $;41 737 $;Житомир
Hyundai Kona 2020Elegance 1.6 Turbo-GDi DCT (177 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1847789.html;26 065 $;705 000 грн;Киев
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1860012.html;33 459 $;905 000 грн;Житомир
Hyundai i30 2020Style 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1848417.html;21 532 $;582 400 грн;Киев
Hyundai Accent 2021Active 1.4 DOHC MT (100 л.с.);https://auto.ria.com/newauto/auto-hyundai-accent-1852167.html;15 380 $;416 000 грн;Киев
Hyundai Tucson 2021Elegance 2.0 MPi AT (156 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1864316.html;33 655 $;910 300 грн;Житомир
Hyundai Tucson 2021Express 2.0 MPi MT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1855391.html;26 057 $;704 800 грн;Киев
Hyundai Santa FE 2021Top 2.2 CRDi 8DCT (202 л.с.) AWD;https://auto.ria.com/newauto/auto-hyundai-santa-fe-1856168.html;55 183 $;1 492 600 грн;Киев
Hyundai Palisade 2021Executive 3.8 GDI AT (295 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-palisade-1857720.html;54 718 $;1 480 000 грн;Киев
Hyundai Tucson 2021Top Plus 1.6 T-GDi HEV AT (230 л.с.) 4WD;https://auto.ria.com/newauto/auto-hyundai-tucson-1861882.html;46 214 $;1 250 000 грн;Житомир
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863979.html;19 724 $;533 500 грн;Житомир
Hyundai Venue 2020Express 1.6 MPi MT (123 л.с.);https://auto.ria.com/newauto/auto-hyundai-venue-1852753.html;18 903 $;511 300 грн;Киев
Hyundai i30 2021Comfort 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1863581.html;19 798 $;535 500 грн;Житомир
Hyundai Elantra 2021Comfort 1.6 MPi AT (127 л.с.);https://auto.ria.com/newauto/auto-hyundai-elantra-1852752.html;23 381 $;632 400 грн;Киев
Hyundai Kona 2021Dynamic 1.6 Turbo-GDi DCT (198 л.с.);https://auto.ria.com/newauto/auto-hyundai-kona-1859410.html;26 434 $;715 000 грн;Житомир
Hyundai Tucson 2021Dynamic 1.6 T-GDi HEV AT (230 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1861545.html;37 326 $;1 009 600 грн;Киев
Hyundai i30 2021Premium 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1864422.html;24 216 $;655 000 грн;Житомир
Hyundai Tucson 2021Dynamic 2.0 MPi AT (156 л.с.);https://auto.ria.com/newauto/auto-hyundai-tucson-1855989.html;29 100 $;787 100 грн;Киев
Hyundai i30 2021Classic 1.5 DPi AT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1860083.html;18 486 $;500 000 грн;Житомир
Hyundai H1 пасс. 2021Business+ 2.5 CRDi АТ (170 л.с.) (8s);https://auto.ria.com/newauto/auto-hyundai-h1-pass-1856647.html;41 241 $;1 115 500 грн;Житомир
Hyundai Kona 2020Premium Electric 64 kWh 2-tone;https://auto.ria.com/newauto/auto-hyundai-kona-1847829.html;43 395 $;1 173 750 грн;Киев
Hyundai Santa FE 2020Dynamic 2.5 MPi AT (180 л.с.);https://auto.ria.com/newauto/auto-hyundai-santa-fe-1856169.html;37 533 $;1 015 200 грн;Киев
Hyundai i30 2021Classic 1.5 DPi MT (110 л.с.);https://auto.ria.com/newauto/auto-hyundai-i30-1847755.html;17 524 $;474 000 грн;Киев
