Model;Link;Price usd($);Price UAH;City
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1846008.html;22 146 $;599 000 грн;Черкассы
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1860955.html;21 287 $;579 000 грн;Днепр (Днепропетровск)
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1864462.html;24 253 $;656 000 грн;Ивано-Франковск
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1861911.html;27 913 $;755 000 грн;Одесса
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1852115.html;27 618 $;747 000 грн;Ивано-Франковск
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1863553.html;22 023 $;599 000 грн;Днепр (Днепропетровск)
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1852630.html;21 406 $;579 000 грн;Киев
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1863621.html;24 964 $;679 000 грн;Днепр (Днепропетровск)
Mitsubishi Eclipse Cross 2021Intense 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860765.html;27 765 $;751 000 грн;Харьков
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1852619.html;22 146 $;599 000 грн;Киев
Mitsubishi Outlander 2021Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856991.html;33 607 $;909 000 грн;Киев
Mitsubishi Outlander 2021Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1863959.html;28 671 $;775 500 грн;Одесса
Mitsubishi Eclipse Cross 2021Intense 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860200.html;28 061 $;759 000 грн;Киев
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1861637.html;25 104 $;679 000 грн;Полтава
Mitsubishi Outlander 2021Intense 2.0 CVT (145 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1841431.html;28 172 $;762 000 грн;Киев
Mitsubishi ASX 2020Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1859424.html;20 519 $;555 000 грн;Киев
Mitsubishi Eclipse Cross 2021Ultimate 1.5 T-MIVEC CVT (150 л.с.) 4x4;https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860853.html;33 052 $;899 000 грн;Днепр (Днепропетровск)
Mitsubishi Pajero Sport 2020Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1862871.html;43 404 $;1 174 000 грн;Харьков
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1852651.html;24 993 $;676 000 грн;Киев
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1859769.html;21 406 $;579 000 грн;Черкассы
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1858989.html;50 725 $;1 372 000 грн;Черновцы
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856769.html;25 104 $;679 000 грн;Киев
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860436.html;23 773 $;643 000 грн;Черкассы
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1860801.html;22 146 $;599 000 грн;Черновцы
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1859721.html;50 725 $;1 372 000 грн;Черкассы
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D AТ (181 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1832344.html;46 473 $;1 257 000 грн;Черкассы
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1846334.html;50 725 $;1 372 000 грн;Черкассы
Mitsubishi Outlander 2020Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862097.html;31 795 $;860 000 грн;Винница
Mitsubishi ASX 2020Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1858335.html;26 250 $;710 000 грн;Харьков
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1859704.html;27 618 $;747 000 грн;Харьков
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862001.html;25 104 $;679 000 грн;Харьков
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1847156.html;27 618 $;747 000 грн;Харьков
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1846500.html;21 406 $;579 000 грн;Харьков
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1845302.html;21 406 $;579 000 грн;Харьков
Mitsubishi Pajero Sport 2020Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1861679.html;44 366 $;1 200 000 грн;Полтава
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1864075.html;21 406 $;579 000 грн;Кривой Рог
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1848153.html;51 982 $;1 406 000 грн;Винница
Mitsubishi Outlander 2021Ultimate 2.4 CVT (167 л.с.) 4WD 7s;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862468.html;33 607 $;909 000 грн;Ивано-Франковск
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1836116.html;27 618 $;747 000 грн;Харьков
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1830776.html;21 406 $;579 000 грн;Харьков
Mitsubishi Outlander 2020Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1821115.html;25 603 $;692 500 грн;Одесса
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1849556.html;50 725 $;1 372 000 грн;Ивано-Франковск
Mitsubishi L 200 2021Invite New 2.4 DI-D MT (154 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-l-200-1862719.html;34 716 $;939 000 грн;Киев
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1862554.html;22 146 $;599 000 грн;Кривой Рог
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1861641.html;50 725 $;1 372 000 грн;Полтава
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1856687.html;21 287 $;579 000 грн;Днепр (Днепропетровск)
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1860356.html;23 773 $;643 000 грн;Кривой Рог
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D MТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1862475.html;38 746 $;1 048 000 грн;Ивано-Франковск
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1859369.html;46 473 $;1 257 000 грн;Кривой Рог
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1849557.html;50 725 $;1 372 000 грн;Ивано-Франковск
Mitsubishi Outlander 2021Invite 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1861132.html;24 964 $;679 000 грн;Днепр (Днепропетровск)
Mitsubishi Eclipse Cross 2021Intense 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1853036.html;27 765 $;751 000 грн;Киев
Mitsubishi Pajero Sport 2020Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1850701.html;47 028 $;1 272 000 грн;Винница
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D MТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1862472.html;38 746 $;1 048 000 грн;Ивано-Франковск
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1861489.html;23 773 $;643 000 грн;Киев
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1846427.html;21 406 $;579 000 грн;Харьков
Mitsubishi ASX 2021Invite 1.6 MT (117 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-asx-1854667.html;21 406 $;579 000 грн;Харьков
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1854668.html;27 618 $;747 000 грн;Харьков
Mitsubishi Pajero Sport 2021Ultimate 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1848065.html;50 442 $;1 372 000 грн;Днепр (Днепропетровск)
Mitsubishi Eclipse Cross 2021Invite 2.0 MIVEC CVT (150 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-eclipse-cross-1861552.html;23 773 $;643 000 грн;Харьков
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D AТ (181 л.с.) Super Select 4WD-II;https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1845310.html;46 473 $;1 257 000 грн;Харьков
Mitsubishi ASX 2021Instyle 2.0 CVT (150 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-asx-1774546.html;27 618 $;747 000 грн;Харьков
Mitsubishi Pajero Sport 2021Intense 2.4 DI-D AТ (181 л.с.);https://auto.ria.com/newauto/auto-mitsubishi-pajero-sport-1854362.html;46 473 $;1 257 000 грн;Киев
Mitsubishi L 200 2021Invite New 2.4 DI-D MT (154 л.с.) 4WD;https://auto.ria.com/newauto/auto-mitsubishi-l-200-1849542.html;34 716 $;939 000 грн;Ивано-Франковск
Mitsubishi Outlander 2021Inform 2.0 CVT (145 л.с.) 2WD;https://auto.ria.com/newauto/auto-mitsubishi-outlander-1856735.html;22 146 $;599 000 грн;Киев
