Model;Link;Price usd($);Price UAH;City
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1841128.html;22 939 $;620 465 грн;Днепр (Днепропетровск)
Ford Ranger 2020WildTrak Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1856584.html;49 503 $;1 338 955 грн;Николаев
Ford Focus 2020Connected 1.5 MT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1841124.html;22 751 $;615 377 грн;Днепр (Днепропетровск)
Ford Fiesta 2020Active 1.0 Ecoboost AT (100 л.с.);https://auto.ria.com/newauto/auto-ford-fiesta-1852333.html;19 707 $;533 038 грн;Днепр (Днепропетровск)
Ford Focus 2020Connected 1.5 MT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1841122.html;22 751 $;615 377 грн;Днепр (Днепропетровск)
Ford Transit груз. 2021Ambiente 2.0D MT (130 л.с.) L5;https://auto.ria.com/newauto/auto-ford-transit-gruz-1862410.html;45 695 $;1 235 960 грн;Днепр (Днепропетровск)
Ford Transit груз. 2021Ambiente 2.0D MT (130 л.с.) L4;https://auto.ria.com/newauto/auto-ford-transit-gruz-1862409.html;43 813 $;1 185 055 грн;Днепр (Днепропетровск)
Ford Transit груз. 2021Ambiente 2.0D MT (130 л.с.) L3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1862408.html;42 129 $;1 139 512 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Trend 2.0 TDI AT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858623.html;47 674 $;1 289 481 грн;Днепр (Днепропетровск)
Ford Tourneo Connect пасс. 2021Trend  1.5D AT (100 л.с.) L1;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1858632.html;32 527 $;879 788 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Titanium 2.0 TDI MT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858624.html;49 558 $;1 340 450 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1852303.html;38 309 $;1 036 184 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858622.html;45 291 $;1 225 043 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2021Titanium 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858625.html;51 941 $;1 404 889 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Trend DC F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1841118.html;40 525 $;1 096 133 грн;Днепр (Днепропетровск)
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (100 л.с.) L1;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1857049.html;30 592 $;827 462 грн;Днепр (Днепропетровск)
Ford Transit Custom 2020Amb Plus F340 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1841120.html;35 263 $;953 787 грн;Днепр (Днепропетровск)
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (120 л.с.) (7s) L2;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1858633.html;33 210 $;898 263 грн;Днепр (Днепропетровск)
Ford Transit Custom 2020Amb Plus F300 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1841119.html;33 692 $;911 313 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2020Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858276.html;44 900 $;1 214 448 грн;Днепр (Днепропетровск)
Ford Transit Connect груз. 2021Trend  1.5D MT 200L1 (120 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1859736.html;26 009 $;703 494 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Amb Plus F340 2.0D MT (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-custom-1858896.html;36 204 $;979 240 грн;Днепр (Днепропетровск)
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1843147.html;36 905 $;998 200 грн;Днепр (Днепропетровск)
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-gruz-1851238.html;35 689 $;965 318 грн;Днепр (Днепропетровск)
Ford Transit Connect груз. 2021Trend  1.5D MT 230L2 (100 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1824006.html;27 566 $;745 614 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Amb Plus F300 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1858629.html;34 083 $;921 875 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Amb Plus F340 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1858630.html;35 653 $;964 349 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2021Trend DC IN 2.0D MT F350 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1858736.html;43 144 $;1 166 949 грн;Тернополь
Ford Focus 2020Connected 1.5 MT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1837734.html;24 910 $;673 774 грн;Тернополь
Ford Focus 2020Connected 1.5 MT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1839790.html;24 910 $;673 774 грн;Тернополь
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1837737.html;23 438 $;633 946 грн;Тернополь
Ford Transit Custom 2020Amb Plus F340 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1837730.html;36 737 $;993 651 грн;Тернополь
Ford Transit Connect груз. 2021Trend  1.5D MT 230L2 (100 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1851447.html;28 718 $;776 777 грн;Тернополь
Ford Transit Custom 2021Individual DC F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1817271.html;38 265 $;1 035 000 грн;Днепр (Днепропетровск)
Ford Puma 2020ST-Line Plus 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1856642.html;29 174 $;789 100 грн;Тернополь
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1859375.html;40 155 $;1 086 122 грн;Тернополь
Ford Kuga 2020ST-Line 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1856947.html;42 418 $;1 147 320 грн;Тернополь
Ford Puma 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1845385.html;26 908 $;727 800 грн;Тернополь
Ford Ranger 2020Individual Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1817123.html;48 063 $;1 300 000 грн;Днепр (Днепропетровск)
Ford EcoSport 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1834994.html;22 977 $;621 495 грн;Тернополь
Ford Tourneo Custom 2021Titanium 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858489.html;50 477 $;1 365 300 грн;Тернополь
Ford Kuga 2020Titanium 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1845380.html;36 199 $;979 100 грн;Тернополь
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1817146.html;23 107 $;625 000 грн;Днепр (Днепропетровск)
Ford Transit пасс. 2020Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1834941.html;52 948 $;1 432 137 грн;Тернополь
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1845378.html;30 875 $;835 100 грн;Тернополь
Ford Ranger 2021Raptor 2.0 EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1853072.html;73 673 $;1 992 701 грн;Полтава
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1816841.html;38 820 $;1 050 000 грн;Днепр (Днепропетровск)
Ford Tourneo Custom 2020Trend 2.0 TDI MT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1834945.html;40 193 $;1 087 147 грн;Тернополь
Ford Transit Custom 2021Trend F320 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1838327.html;40 853 $;1 105 000 грн;Краматорск
Ford Kuga 2021Titanium Plus 1.5 EcoBoost AT (182 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1860657.html;37 586 $;1 016 619 грн;Днепр (Днепропетровск)
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1849687.html;20 209 $;546 619 грн;Одесса
Ford Transit груз. 20202.0 TDCi MT 350 (130 л.с.) L3 FWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1796243.html;48 063 $;1 300 000 грн;Одесса
Ford Transit груз. 2020Trend 2.0D MT R350 (130 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1854117.html;38 771 $;1 048 688 грн;Одесса
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1859953.html;49 716 $;1 344 722 грн;Тернополь
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-gruz-1854116.html;35 012 $;947 007 грн;Одесса
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1847355.html;44 042 $;1 191 251 грн;Тернополь
Ford Puma 2020ST-Line Plus 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1845327.html;28 518 $;771 351 грн;Днепр (Днепропетровск)
Ford Kuga 2020Lux 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1845317.html;39 429 $;1 066 464 грн;Днепр (Днепропетровск)
Ford Puma 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1845321.html;24 930 $;674 294 грн;Днепр (Днепропетровск)
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1860656.html;34 502 $;933 221 грн;Днепр (Днепропетровск)
Ford Kuga 2021Titanium Plus 1.5 EcoBoost AT (182 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1860655.html;34 466 $;932 223 грн;Днепр (Днепропетровск)
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1854119.html;43 181 $;1 167 947 грн;Одесса
Ford EcoSport 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1849218.html;22 285 $;602 754 грн;Днепр (Днепропетровск)
Ford EcoSport 2020Lux 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1849506.html;23 683 $;640 569 грн;Тернополь
Ford Kuga 2021Titanium 1.5 EcoBoost AT (182 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1863444.html;31 577 $;854 100 грн;Тернополь
Ford Kuga 2020Lux 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1845336.html;39 453 $;1 067 136 грн;Днепр (Днепропетровск)
Ford Ranger 2021Raptor 2.0 EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1802027.html;74 725 $;2 021 173 грн;Днепр (Днепропетровск)
Ford Ranger 2020XL+ Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1847245.html;36 658 $;991 514 грн;Днепр (Днепропетровск)
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1849253.html;48 973 $;1 324 623 грн;Днепр (Днепропетровск)
Ford Transit Custom 2021Amb Plus F300 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1858738.html;34 169 $;924 200 грн;Тернополь
Ford Tourneo Custom 2021Trend 2.0 TDI AT F320 (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858742.html;49 666 $;1 343 376 грн;Тернополь
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (100 л.с.) L1;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1856946.html;31 871 $;862 046 грн;Тернополь
Ford Focus 2020Connected 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1858754.html;26 765 $;723 947 грн;Тернополь
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (120 л.с.) (7s) L2;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1858749.html;34 598 $;935 807 грн;Тернополь
Ford Focus 2020Connected 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1858753.html;26 765 $;723 947 грн;Тернополь
Ford Transit пасс. 2020Trend Minibus R410 L3H2 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1853951.html;50 844 $;1 375 242 грн;Тернополь
Ford Tourneo Custom 2021Titanium 2.0 TDI MT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858743.html;51 630 $;1 396 475 грн;Тернополь
Ford Tourneo Custom 2021Titanium 2.0 TDI AT F320 (185 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-tourneo-custom-1858744.html;54 111 $;1 463 607 грн;Тернополь
Ford Transit Custom 2021Amb Plus F340 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1858739.html;37 143 $;1 004 655 грн;Тернополь
Ford Transit Custom 2020Trend F320 2.0D MT (130 л.с.) L2H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1838427.html;42 444 $;1 148 038 грн;Тернополь
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1852183.html;36 934 $;999 000 грн;Львов
Ford Transit Custom 2020Trend F320 2.0D MT (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-custom-1838428.html;42 291 $;1 143 899 грн;Тернополь
Ford Transit груз. 2020Trend 2.0D MT R470 (170 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1843259.html;45 628 $;1 234 148 грн;Тернополь
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1859966.html;21 269 $;575 277 грн;Тернополь
Ford Puma 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1859963.html;25 510 $;690 000 грн;Тернополь
Ford Transit груз. 20212.0 TDCi MT 350 (130 л.с.) L3 FWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1856859.html;45 043 $;1 218 326 грн;Одесса
Ford Puma 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1862825.html;25 695 $;695 000 грн;Львов
Ford Puma 2020ST-Line Plus 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1862826.html;28 727 $;777 000 грн;Львов
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1844043.html;20 593 $;557 000 грн;Львов
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1845904.html;31 426 $;850 000 грн;Львов
Ford Ranger 2020Limited Двойная 2.0D EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1852182.html;49 172 $;1 330 000 грн;Львов
Ford Transit груз. 2020Trend 2.0D MT F350 (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-gruz-1834973.html;36 997 $;1 000 684 грн;Тернополь
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1837729.html;39 217 $;1 060 752 грн;Тернополь
Ford Transit Custom 2020Trend F320 2.0D MT (130 л.с.) L1H1;https://auto.ria.com/newauto/auto-ford-transit-custom-1859377.html;40 948 $;1 107 557 грн;Тернополь
Ford EcoSport 2020ST-Line 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1834995.html;22 996 $;621 993 грн;Тернополь
Ford Kuga 2020Titanium 1.5 EcoBoost MT (150 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1859962.html;29 825 $;806 717 грн;Тернополь
Ford Transit пасс. 2021Trend DC IN 2.0D MT F330 (130 л.с.) L3H2;https://auto.ria.com/newauto/auto-ford-transit-pass-1834970.html;39 910 $;1 079 492 грн;Тернополь
Ford EcoSport 2020ST-Line Plus 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1834996.html;23 840 $;644 812 грн;Тернополь
Ford Ranger 2020Raptor 2.0 EcoBlue AT (213 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1854172.html;75 070 $;2 030 500 грн;Львов
Ford Focus 2020Trend Edition 1.5 AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-focus-1834983.html;23 898 $;646 397 грн;Тернополь
Ford Transit груз. 2020Trend 2.0D MT R350 (130 л.с.) L4H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1843258.html;40 969 $;1 108 129 грн;Тернополь
Ford Transit груз. 2020Ambiente 2.0D MT (170 л.с.) 470 L5H1 RWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1848427.html;48 395 $;1 308 985 грн;Тернополь
Ford Transit Custom 2021Amb Plus F340 2.0D MT (130 л.с.) L2H2;https://auto.ria.com/newauto/auto-ford-transit-custom-1858740.html;37 717 $;1 020 168 грн;Тернополь
Ford Transit Connect груз. 2021Trend  1.5D MT 200L1 (120 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1859745.html;27 096 $;732 897 грн;Тернополь
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1852006.html;20 704 $;560 000 грн;Киев
Ford Ranger 2020XLT Двойная 2.0D EcoBlue MT (170 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-ranger-1852315.html;38 413 $;1 039 000 грн;Киев
Ford Transit Connect груз. 2021Trend  1.5D MT 200L1 (120 л.с.);https://auto.ria.com/newauto/auto-ford-transit-connect-gruz-1858103.html;25 436 $;688 000 грн;Киев
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1840613.html;20 807 $;562 799 грн;Житомир
Ford Tourneo Connect пасс. 2021Trend  1.5D MT (120 л.с.) (7s) L2;https://auto.ria.com/newauto/auto-ford-tourneo-connect-pass-1852344.html;34 383 $;930 000 грн;Киев
Ford Puma 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-puma-1860108.html;24 930 $;674 296 грн;Житомир
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1860106.html;30 630 $;828 487 грн;Житомир
Ford Kuga 2020Titanium 	1.5 EcoBlue AT (120 л.с.);https://auto.ria.com/newauto/auto-ford-kuga-1858118.html;30 703 $;830 450 грн;Киев
Ford Kuga 2020Titanium 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1845573.html;35 768 $;967 460 грн;Житомир
Ford Transit груз. 2020Ambiente 2.0 TDCi MT 470EF (170 л.с.) L4H3 RWD;https://auto.ria.com/newauto/auto-ford-transit-gruz-1862776.html;40 890 $;1 106 000 грн;Киев
Ford Transit пасс. 2020Trend Minibus R460 L4H3 (130 л.с.);https://auto.ria.com/newauto/auto-ford-transit-pass-1852483.html;53 645 $;1 451 000 грн;Киев
Ford EcoSport 2020Titanium 1.0 EcoBoost AT (125 л.с.);https://auto.ria.com/newauto/auto-ford-ecosport-1854181.html;21 450 $;580 169 грн;Киев
Ford Kuga 2020Lux 2.0 EcoBlue AT (190 л.с.) AWD;https://auto.ria.com/newauto/auto-ford-kuga-1854228.html;45 308 $;1 225 500 грн;Киев
Ford Transit груз. 2021Trend 2.0D MT F350 (130 л.с.) L3H3;https://auto.ria.com/newauto/auto-ford-transit-gruz-1854246.html;38 646 $;1 045 300 грн;Киев
